"","REG_ID","TIME","GDP_PC","POP","REG_ID_M","iso3","Regional name (eng)","metro_code","metro_name","metro_lev1","metro_large","metro_far"
"14999","ITI41","2004",35733,294970,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15000","ITI41","2005",33897,297230,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15001","ITI41","2006",32592,299030,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15002","ITI41","2007",33589,302360,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15003","ITI41","2008",31412,307070,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15004","ITI41","2009",29229,310110,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15005","ITI41","2010",30711,311480,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15006","ITI41","2011",30410,312360,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15007","ITI41","2012",29133,314150,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15008","ITI41","2013",28093,318910,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15009","ITI41","2014",28187,322080,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15010","ITI41","2015",27703,321120,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15011","ITI41","2016",27538,319640,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15012","ITI41","2017",28041,318610,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15013","ITI41","2018",28179,314980,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15014","ITI41","2019",28198,310780,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15015","ITI41","2020",25784.1032614656,309310,NA,"ITA","Viterbo","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15016","ITI42","2000",29338,147230,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15017","ITI42","2001",27585,147420,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15018","ITI42","2002",28812,147770,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15019","ITI42","2003",29884,148520,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15020","ITI42","2004",31367,149560,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15021","ITI42","2005",31117,150610,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15022","ITI42","2006",31962,151330,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15023","ITI42","2007",32281,152330,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15024","ITI42","2008",29985,154110,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15025","ITI42","2009",28234,155430,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15026","ITI42","2010",27871,155650,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15027","ITI42","2011",27118,155220,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15028","ITI42","2012",26877,155720,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15029","ITI42","2013",25818,158100,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15030","ITI42","2014",25278,159330,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15031","ITI42","2015",24389,158720,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15032","ITI42","2016",23936,157940,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15033","ITI42","2017",24525,156990,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15034","ITI42","2018",25652,155040,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15035","ITI42","2019",26303,153020,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15036","ITI42","2020",24051.3252034304,151920,NA,"ITA","Rieti","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15037","ITI43","2000",55413,3705440,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15038","ITI43","2001",57222,3704640,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15039","ITI43","2002",58022,3709860,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15040","ITI43","2003",57314,3727480,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15041","ITI43","2004",58883,3758720,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15042","ITI43","2005",59070,3788150,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15043","ITI43","2006",59796,3811290,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15044","ITI43","2007",60321,3847370,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15045","ITI43","2008",58925,3891750,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15046","ITI43","2009",56712,3929000,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15047","ITI43","2010",56443,3962220,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15048","ITI43","2011",56500,3987190,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15049","ITI43","2012",53629,4017530,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15050","ITI43","2013",50377,4180530,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15051","ITI43","2014",48352,4331650,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15052","ITI43","2015",47900,4341260,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15053","ITI43","2016",49579,4347110,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15054","ITI43","2017",49785,4354730,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15055","ITI43","2018",50476,4309630,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15056","ITI43","2019",51232,4258430,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15057","ITI43","2020",46846.272015441,4242380,"IT001MC","ITA","Rome","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15058","ITI44","2000",32356,491570,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15059","ITI44","2001",33485,491620,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15060","ITI44","2002",35188,493300,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15061","ITI44","2003",36275,497690,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15062","ITI44","2004",37620,503420,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15063","ITI44","2005",38007,508670,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15064","ITI44","2006",37005,512750,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15065","ITI44","2007",36467,518760,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15066","ITI44","2008",33919,527210,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15067","ITI44","2009",31978,534580,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15068","ITI44","2010",32264,539650,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15069","ITI44","2011",31383,543260,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15070","ITI44","2012",30794,548490,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15071","ITI44","2013",29404,560880,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15072","ITI44","2014",28681,571070,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15073","ITI44","2015",28725,573350,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15074","ITI44","2016",28878,574560,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15075","ITI44","2017",29144,575230,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15076","ITI44","2018",30022,569420,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15077","ITI44","2019",30452,562930,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15078","ITI44","2020",27845.1490360362,564410,NA,"ITA","Latina","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15079","ITI45","2000",30878,484600,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15080","ITI45","2001",32933,484510,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15081","ITI45","2002",33424,484490,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15082","ITI45","2003",33134,485130,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15083","ITI45","2004",34002,486370,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15084","ITI45","2005",33783,487270,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15085","ITI45","2006",33643,487670,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15086","ITI45","2007",33952,489290,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15087","ITI45","2008",31567,492080,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15088","ITI45","2009",30472,493280,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15089","ITI45","2010",30622,493270,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15090","ITI45","2011",31437,492770,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15091","ITI45","2012",29702,492770,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15092","ITI45","2013",28189,495450,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15093","ITI45","2014",27833,497320,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15094","ITI45","2015",28240,496000,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15095","ITI45","2016",28689,494050,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15096","ITI45","2017",29605,491850,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15097","ITI45","2018",29881,485800,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15098","ITI45","2019",30706,479240,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15099","ITI45","2020",28077.4053034457,475030,NA,"ITA","Frosinone","NMR-R","Remote","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"15100","JP01MC","2000",43235.311083995,33418000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15101","JP01MC","2001",43288.9611933203,33654000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15102","JP01MC","2002",43157.7410679985,33839000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15103","JP01MC","2003",44001.8208516887,34050000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15104","JP01MC","2004",45329.1466838227,34196000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15105","JP01MC","2005",45970.6023956611,34479000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15106","JP01MC","2006",49027.1582837674,34634000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15107","JP01MC","2007",49582.5819789812,34826000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15108","JP01MC","2008",48794.1268933981,34990000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15109","JP01MC","2009",46161.3255416192,35080000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15110","JP01MC","2010",46786.6612386995,35618000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15111","JP01MC","2011",48357.8976874562,35675000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15112","JP01MC","2012",48186.4216894466,35704000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15113","JP01MC","2013",49086.4107507054,35793000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15114","JP01MC","2014",48245.9217192807,35922000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15115","JP01MC","2015",48412.4363690718,36126300,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15116","JP01MC","2016",48302.2351904867,36328000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15117","JP01MC","2017",48882.1371829288,36506000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15118","JP01MC","2018",49123.4174799629,36682000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15119","JP01MC","2019",48880.7265183858,36856000,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15120","JP01MC","2020",46774.1364153943,36914176,"JP01MC","JPN","Tokyo","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15121","JP02M","2000",35155.1902559319,18443000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15122","JP02M","2001",35207.2089624939,18477000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15123","JP02M","2002",35089.2004547177,18473000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15124","JP02M","2003",35410.1526139193,18478000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15125","JP02M","2004",36189.0958310774,18470000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15126","JP02M","2005",36596.395518753,18477000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15127","JP02M","2006",37793.3600519931,18464000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15128","JP02M","2007",38358.939607503,18446000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15129","JP02M","2008",37404.8521031208,18425000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15130","JP02M","2009",35679.4838359142,18405000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15131","JP02M","2010",36893.5857220119,18490000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15132","JP02M","2011",37739.6784148124,18471000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15133","JP02M","2012",37834.535299859,18442000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15134","JP02M","2013",38336.3883305264,18407000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15135","JP02M","2014",38590.6986875783,18363000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15136","JP02M","2015",38792.3927851343,18351000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15137","JP02M","2016",38739.8974470871,18332000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15138","JP02M","2017",39761.7237424218,18309000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15139","JP02M","2018",39922.4805777437,18278000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15140","JP02M","2019",39963.9701767413,18255000,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15141","JP02M","2020",38406.699978216,18205247,"JP02M","JPN","Osaka","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15142","JP03M","2000",39316.513009789,9151000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15143","JP03M","2001",39383.1702544031,9198000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15144","JP03M","2002",40196.783625731,9234000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15145","JP03M","2003",40524.6520660265,9269000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15146","JP03M","2004",41697.7316706085,9302000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15147","JP03M","2005",42788.1542405469,9362000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15148","JP03M","2006",47106.682247955,9413000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15149","JP03M","2007",48149.9577345731,9464000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15150","JP03M","2008",43587.4460696622,9503000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15151","JP03M","2009",41786.1303890641,9510000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15152","JP03M","2010",42224.9683944374,9492000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15153","JP03M","2011",44156.4562032255,9487000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15154","JP03M","2012",46215.9675379427,9488000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15155","JP03M","2013",47470.8763429534,9494000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15156","JP03M","2014",47524.1575400169,9496000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15157","JP03M","2015",47768.3626505264,9516600,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15158","JP03M","2016",47383.6567712158,9533000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15159","JP03M","2017",48456.8029350105,9540000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15160","JP03M","2018",49316.5583735066,9542000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15161","JP03M","2019",49269.5450682168,9549000,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15162","JP03M","2020",47358.7056174782,9521157,"JP03M","JPN","Nagoya","MR-L","Metropolitan large","Metropolitan","Metropolitan large","Metropolitan"
"15163","JPA01","2000",31479.276101212,5683000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15164","JPA01","2001",31526,5679000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15165","JPA01","2002",31441,5670000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15166","JPA01","2003",31767,5659000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15167","JPA01","2004",32457,5644000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15168","JPA01","2005",32118,5628000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15169","JPA01","2006",32320,5601000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15170","JPA01","2007",32427,5570000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15171","JPA01","2008",31763,5535000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15172","JPA01","2009",31692,5507000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15173","JPA01","2010",32134,5506000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15174","JPA01","2011",32691,5486000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15175","JPA01","2012",32826,5460000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15176","JPA01","2013",33707,5431000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15177","JPA01","2014",33955,5400000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15178","JPA01","2015",34340,5383600,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15179","JPA01","2016",34389,5355000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
"15180","JPA01","2017",35214,5325000,"JP05M","JPN","Hokkaido","MR-M","Metropolitan midsize","Metropolitan","Metropolitan midsize","Metropolitan"
